source_row_id,source_csv_line,category_context,Name,gross_sales_final,net_sales_final,gross_to_net_reduction_final,cogs_final,gross_profit_final,gross_margin_pct_final,corrected_profitability_scope_status,presentation_type_corrected,catalog_finding_class,final_audit_priority,maximum_priority_score,finding_count,distinct_finding_type_count,finding_codes,recommended_actions,priority_queue_rank
2000,2016,Uncategorized,Manual Transaction,0.0,-10.18,10.18,,,,non_positive_net_sales,presentation_not_explicit,adjustment_record,critical,87.5,2,2,MANUAL_NEGATIVE_ADJUSTMENT | REVENUE_REDUCTION,"Trace the manual transaction to user, date, reason, approval and original sale. | Validate discount/refund authorization, business purpose and policy compliance.",74
85,101,2. Restaurant,Delivery fee,520.0,518.31,1.6900000000000546,,,,positive_sales_without_complete_profitability,presentation_not_explicit,actionable_review_candidate,critical,87.39819004524887,3,3,CATALOG_ACTIONABLE | MISSING_PROFITABILITY | REVENUE_REDUCTION,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge. | Validate discount/refund authorization, business purpose and policy compliance.",75
673,689,1.25 Sweets & Candies,Duvalin Fresa Avellana BOX,522.41,511.49,10.919999999999959,,,,positive_sales_without_complete_profitability,pack_or_case_count_unresolved,actionable_review_candidate,critical,87.21719457013575,3,3,CATALOG_ACTIONABLE | MISSING_PROFITABILITY | REVENUE_REDUCTION,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge. | Validate discount/refund authorization, business purpose and policy compliance.",76
62,78,2. Restaurant,Sirloin Tacos,1672.06,1672.06,0.0,0.0,1672.06,,positive_sales_with_zero_cogs,presentation_not_explicit,no_catalog_finding,critical,87.183908045977,1,1,ZERO_COGS,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",77
1682,1698,1.09 Cookies & Crackers,Noel Cookies Christmas Plegadiza Holiday / 24 215 Gr,83.86,41.26,42.6,56.84,-15.58,-37.76054289869123,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,critical,87.09677419354838,2,2,NEGATIVE_MARGIN | REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance. | Validate selling price, unit cost, discount policy and transaction detail.",78
1759,1775,1.28 Grains,Frijol Rojo UMS 2 LB,499.73,499.73,0.0,,,,positive_sales_without_complete_profitability,weight_based,no_catalog_finding,critical,87.03619909502262,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,79
86,102,2. Restaurant,Jarritos 12.5oz - Kiosk Beverage,499.33,499.33,0.0,,,,positive_sales_without_complete_profitability,volume_based,no_catalog_finding,critical,86.8552036199095,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,80
63,79,2. Restaurant,Catering  100 tacos,1660.0,1660.0,0.0,0.0,1660.0,,positive_sales_with_zero_cogs,presentation_not_explicit,no_catalog_finding,critical,86.72413793103448,1,1,ZERO_COGS,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",81
963,979,1.05 Chips & Snacks,Incas Food Habas Saladitas 4oz,493.36,493.36,0.0,,,,positive_sales_without_complete_profitability,weight_based,no_catalog_finding,critical,86.67420814479638,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,82
364,380,1.12 Frozen Products,Tajacol Frozen Tostones - 2 LB,296.0,285.82,10.180000000000007,12.0,6.5,,positive_sales_with_configuration_anomaly,weight_based,no_catalog_finding,critical,86.66666666666666,2,2,PROFIT_CONFIGURATION_ANOMALY | REVENUE_REDUCTION,"Reconcile item COGS, reported Gross Profit and POS configuration against source transactions. | Validate discount/refund authorization, business purpose and policy compliance.",83
1972,1988,Uncategorized,Nestle Savoy Cri Cri 27 g / .95 oz X unit,499.33,473.23,26.099999999999966,,,,positive_sales_without_complete_profitability,explicit_single_unit,actionable_review_candidate,critical,86.49321266968326,3,3,CATALOG_ACTIONABLE | MISSING_PROFITABILITY | REVENUE_REDUCTION,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge. | Validate discount/refund authorization, business purpose and policy compliance.",84
679,695,1.25 Sweets & Candies,De La Rosa Pulparindo Extra Spicy 280g / 10oz BOX X20,468.33,468.33,0.0,,,,positive_sales_without_complete_profitability,explicit_multipack,informational_family_variant,critical,86.31221719457014,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,85
1495,1511,3.Coffee160,160 Latte 16oz,1599.63,1574.82,24.810000000000173,0.0,1574.82,,positive_sales_with_zero_cogs,weight_based,no_catalog_finding,critical,86.26436781609195,2,2,REVENUE_REDUCTION | ZERO_COGS,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin. | Validate discount/refund authorization, business purpose and policy compliance.",86
470,486,1.03 Beverages,Jarritos Tamarindo 12.5oz x Unit,467.64,467.64,0.0,,,,positive_sales_without_complete_profitability,explicit_single_unit,no_catalog_finding,critical,86.13122171945702,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,87
472,488,1.03 Beverages,Jarritos Mineragua 12.5oz,495.51,465.35,30.159999999999968,,,,positive_sales_without_complete_profitability,volume_based,no_catalog_finding,critical,85.9502262443439,2,2,MISSING_PROFITABILITY | REVENUE_REDUCTION,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate discount/refund authorization, business purpose and policy compliance.",88
108,124,2. Restaurant,Empanada Vegana 15 pck,186.89,144.89,42.0,157.63,-12.74,-8.792877355235007,validated_consistent_positive_sales_positive_cogs,explicit_multipack,no_catalog_finding,critical,85.80645161290323,2,2,NEGATIVE_MARGIN | REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance. | Validate selling price, unit cost, discount policy and transaction detail.",89
420,436,1.03 Beverages,Maltin Polar 12 oz Maltin Polar 12 oz x 6,1440.97,1440.97,0.0,0.0,1440.97,,positive_sales_with_zero_cogs,explicit_multipack,informational_family_variant,critical,85.80459770114942,1,1,ZERO_COGS,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",90
473,489,1.03 Beverages,Topo Chico Blueberry Hibiscus Can - 12 Oz 8 Pack,455.0,455.0,0.0,,,,positive_sales_without_complete_profitability,explicit_multipack,informational_family_variant,critical,85.76923076923077,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,91
690,706,1.25 Sweets & Candies,Vero Elotes Chile Lollypop 560g T X40 Pack,424.44,424.44,0.0,,,,positive_sales_without_complete_profitability,explicit_multipack,informational_family_variant,critical,85.58823529411765,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,92
691,707,1.25 Sweets & Candies,Duvalin  Avellana Vainilla BOX,417.95,417.95,0.0,,,,positive_sales_without_complete_profitability,pack_or_case_count_unresolved,actionable_review_candidate,critical,85.40723981900453,2,2,CATALOG_ACTIONABLE | MISSING_PROFITABILITY,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",93
421,437,1.03 Beverages,Maltin Polar 7oz Maltin Polar 7oz X 6,1439.69,1439.69,0.0,0.0,1439.69,,positive_sales_with_zero_cogs,explicit_multipack,informational_family_variant,critical,85.34482758620689,1,1,ZERO_COGS,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",94
692,708,1.25 Sweets & Candies,De La Rosa Mazapan Original 840G X30,417.78,417.78,0.0,,,,positive_sales_without_complete_profitability,explicit_multipack,informational_family_variant,critical,85.22624434389141,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,95
477,493,1.03 Beverages,Topo Chico Lime with Mint - Can - 12 Oz 8 Pack,409.5,409.5,0.0,,,,positive_sales_without_complete_profitability,explicit_multipack,actionable_review_candidate,critical,85.04524886877829,2,2,CATALOG_ACTIONABLE | MISSING_PROFITABILITY,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",96
1999,2015,Uncategorized,Manual Transaction,0.0,-9.1,9.1,,,,non_positive_net_sales,presentation_not_explicit,adjustment_record,critical,85.0,2,2,MANUAL_NEGATIVE_ADJUSTMENT | REVENUE_REDUCTION,"Trace the manual transaction to user, date, reason, approval and original sale. | Validate discount/refund authorization, business purpose and policy compliance.",97
67,83,2. Restaurant,Chunchulla & Arepa,1231.12,1231.12,0.0,0.0,1231.12,,positive_sales_with_zero_cogs,presentation_not_explicit,no_catalog_finding,high,84.88505747126436,1,1,ZERO_COGS,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",98
1973,1989,Uncategorized,Las Sevillanas Glorias 21 oz Las Sevillanas Glorias unit,401.98,399.99,1.990000000000009,,,,positive_sales_without_complete_profitability,explicit_single_unit,no_catalog_finding,high,84.86425339366517,2,2,MISSING_PROFITABILITY | REVENUE_REDUCTION,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate discount/refund authorization, business purpose and policy compliance.",99
483,499,1.03 Beverages,Jarritos Guayaba 12oz x Unit,386.07,385.82,0.25,,,,positive_sales_without_complete_profitability,explicit_single_unit,no_catalog_finding,high,84.68325791855204,2,2,MISSING_PROFITABILITY | REVENUE_REDUCTION,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate discount/refund authorization, business purpose and policy compliance.",100
845,861,1.25 Sweets & Candies,Las Negras Torta de Naranja con Semillas de Amapola y Miel 1200 g UNIT,74.25,37.22,37.03,49.17,-11.95,-32.106394411606665,validated_consistent_positive_sales_positive_cogs,explicit_single_unit,informational_family_variant,high,84.51612903225806,2,2,NEGATIVE_MARGIN | REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance. | Validate selling price, unit cost, discount policy and transaction detail.",101
698,714,1.25 Sweets & Candies,BonBonBum Fresa UNIT,379.96,379.19,0.7699999999999818,,,,positive_sales_without_complete_profitability,explicit_single_unit,informational_family_variant,high,84.50226244343892,2,2,MISSING_PROFITABILITY | REVENUE_REDUCTION,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate discount/refund authorization, business purpose and policy compliance.",102
210,226,4.Bakery,160 Tres Leches Small,1200.0,1183.5,16.5,0.0,1183.5,,positive_sales_with_zero_cogs,presentation_not_explicit,no_catalog_finding,high,84.42528735632183,2,2,REVENUE_REDUCTION | ZERO_COGS,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin. | Validate discount/refund authorization, business purpose and policy compliance.",103
1974,1990,Uncategorized,Jarritos Mandarina 12.5oz x Unit,373.53,373.53,0.0,,,,positive_sales_without_complete_profitability,explicit_single_unit,no_catalog_finding,high,84.32126696832579,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,104
487,503,1.03 Beverages,Hit de Lulo 8 oz x Unit,372.13,371.14,0.9900000000000091,,,,positive_sales_without_complete_profitability,explicit_single_unit,no_catalog_finding,high,84.14027149321267,2,2,MISSING_PROFITABILITY | REVENUE_REDUCTION,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate discount/refund authorization, business purpose and policy compliance.",105
212,228,4.Bakery,Tres Leches Cake Large,1199.85,1171.86,27.99000000000001,0.0,1171.86,,positive_sales_with_zero_cogs,presentation_not_explicit,no_catalog_finding,high,83.9655172413793,2,2,REVENUE_REDUCTION | ZERO_COGS,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin. | Validate discount/refund authorization, business purpose and policy compliance.",106
488,504,1.03 Beverages,Cuzcatlan Cola Champagne 12oz x Unit,368.53,365.84,2.6899999999999977,,,,positive_sales_without_complete_profitability,explicit_single_unit,no_catalog_finding,high,83.95927601809954,2,2,MISSING_PROFITABILITY | REVENUE_REDUCTION,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate discount/refund authorization, business purpose and policy compliance.",107
1510,1526,3.Coffee160,Passion Fruit Milkshake,365.7,360.18,5.519999999999982,,,,positive_sales_without_complete_profitability,presentation_not_explicit,no_catalog_finding,high,83.77828054298642,2,2,MISSING_PROFITABILITY | REVENUE_REDUCTION,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate discount/refund authorization, business purpose and policy compliance.",108
1651,1667,1.09 Cookies & Crackers,Noel Crackers Saltin Integral 2 Tacos 276 Gr,461.34,356.13,105.20999999999998,,,,positive_sales_without_complete_profitability,weight_based,no_catalog_finding,high,83.5972850678733,2,2,MISSING_PROFITABILITY | REVENUE_REDUCTION,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate discount/refund authorization, business purpose and policy compliance.",109
1752,1768,1.28 Grains,Bunge White Corn Grits Trillado 2 LB,1036.58,1036.58,0.0,0.0,1036.58,,positive_sales_with_zero_cogs,weight_based,informational_family_variant,high,83.50574712643679,1,1,ZERO_COGS,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",110
