source_row_id,source_csv_line,category_context,Name,gross_sales_final,net_sales_final,finding_code,finding_theme,finding_classification,finding_amount,finding_amount_basis,base_severity_weight,recommended_action,impact_percentile_within_type,priority_score,finding_priority,finding_priority_rank,global_finding_rank
108,124,2. Restaurant,Empanada Vegana 15 pck,186.89,144.89,NEGATIVE_MARGIN,profitability_result,reported_negative_gross_profit,12.74,absolute_reported_negative_gross_profit,60,"Validate selling price, unit cost, discount policy and transaction detail.",64.51612903225806,85.80645161290323,critical,4,89
420,436,1.03 Beverages,Maltin Polar 12 oz Maltin Polar 12 oz x 6,1440.97,1440.97,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,1440.97,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",77.01149425287356,85.80459770114942,critical,4,90
473,489,1.03 Beverages,Topo Chico Blueberry Hibiscus Can - 12 Oz 8 Pack,455.0,455.0,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,455.0,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,76.92307692307693,85.76923076923077,critical,4,91
690,706,1.25 Sweets & Candies,Vero Elotes Chile Lollypop 560g T X40 Pack,424.44,424.44,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,424.44,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,76.47058823529412,85.58823529411765,critical,4,92
691,707,1.25 Sweets & Candies,Duvalin  Avellana Vainilla BOX,417.95,417.95,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,417.95,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,76.01809954751131,85.40723981900453,critical,4,93
421,437,1.03 Beverages,Maltin Polar 7oz Maltin Polar 7oz X 6,1439.69,1439.69,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,1439.69,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",75.86206896551724,85.34482758620689,critical,4,94
692,708,1.25 Sweets & Candies,De La Rosa Mazapan Original 840G X30,417.78,417.78,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,417.78,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,75.56561085972851,85.22624434389141,critical,4,95
477,493,1.03 Beverages,Topo Chico Lime with Mint - Can - 12 Oz 8 Pack,409.5,409.5,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,409.5,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,75.1131221719457,85.04524886877829,critical,4,96
1999,2015,Uncategorized,Manual Transaction,0.0,-9.1,MANUAL_NEGATIVE_ADJUSTMENT,manual_adjustment_control,negative_balance_requires_transaction_validation,9.1,absolute_negative_net_sales,50,"Trace the manual transaction to user, date, reason, approval and original sale.",87.5,85.0,critical,4,97
67,83,2. Restaurant,Chunchulla & Arepa,1231.12,1231.12,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,1231.12,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",74.71264367816092,84.88505747126436,high,3,98
1973,1989,Uncategorized,Las Sevillanas Glorias 21 oz Las Sevillanas Glorias unit,401.98,399.99,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,399.99,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,74.6606334841629,84.86425339366517,high,3,99
483,499,1.03 Beverages,Jarritos Guayaba 12oz x Unit,386.07,385.82,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,385.82,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,74.2081447963801,84.68325791855204,high,3,100
845,861,1.25 Sweets & Candies,Las Negras Torta de Naranja con Semillas de Amapola y Miel 1200 g UNIT,74.25,37.22,NEGATIVE_MARGIN,profitability_result,reported_negative_gross_profit,11.95,absolute_reported_negative_gross_profit,60,"Validate selling price, unit cost, discount policy and transaction detail.",61.29032258064516,84.51612903225806,high,3,101
698,714,1.25 Sweets & Candies,BonBonBum Fresa UNIT,379.96,379.19,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,379.19,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,73.7556561085973,84.50226244343892,high,3,102
210,226,4.Bakery,160 Tres Leches Small,1200.0,1183.5,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,1183.5,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",73.5632183908046,84.42528735632183,high,3,103
1974,1990,Uncategorized,Jarritos Mandarina 12.5oz x Unit,373.53,373.53,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,373.53,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,73.30316742081448,84.32126696832579,high,3,104
487,503,1.03 Beverages,Hit de Lulo 8 oz x Unit,372.13,371.14,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,371.14,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,72.85067873303167,84.14027149321267,high,3,105
212,228,4.Bakery,Tres Leches Cake Large,1199.85,1171.86,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,1171.86,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",72.41379310344827,83.9655172413793,high,3,106
488,504,1.03 Beverages,Cuzcatlan Cola Champagne 12oz x Unit,368.53,365.84,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,365.84,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,72.39819004524887,83.95927601809954,high,3,107
1510,1526,3.Coffee160,Passion Fruit Milkshake,365.7,360.18,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,360.18,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,71.94570135746606,83.77828054298642,high,3,108
1651,1667,1.09 Cookies & Crackers,Noel Crackers Saltin Integral 2 Tacos 276 Gr,461.34,356.13,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,356.13,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,71.49321266968326,83.5972850678733,high,3,109
1752,1768,1.28 Grains,Bunge White Corn Grits Trillado 2 LB,1036.58,1036.58,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,1036.58,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",71.26436781609196,83.50574712643679,high,3,110
234,250,4.Bakery,160 Passion Fruit Cheesecake,341.0,340.45,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,340.45,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,71.04072398190046,83.41628959276018,high,3,111
1592,1608,1.13 Flours,Maizena Natilla Arequipe 300 gr,342.68,336.09,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,336.09,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,70.58823529411765,83.23529411764706,high,3,112
268,284,4.Bakery,160 Croissant Roll 2 Pack,66.36,57.36,NEGATIVE_MARGIN,profitability_result,reported_negative_gross_profit,9.84,absolute_reported_negative_gross_profit,60,"Validate selling price, unit cost, discount policy and transaction detail.",58.06451612903226,83.2258064516129,high,3,113
713,729,1.25 Sweets & Candies,Nestle Sublime Clasico 26g,335.71,335.71,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,335.71,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,70.13574660633483,83.05429864253394,high,3,114
1498,1514,3.Coffee160,160 Chocolate 12oz,1105.23,1021.13,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,1021.13,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",70.11494252873564,83.04597701149426,high,3,115
1772,1788,1.28 Grains,Frijol Negro UMS 2LB,337.48,330.99,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,330.99,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,69.68325791855203,82.87330316742081,high,3,116
494,510,1.03 Beverages,Topo Chico Tangerine Ginger - Can - 12 Oz 8 Pack,318.5,318.5,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,318.5,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,69.23076923076923,82.6923076923077,high,3,117
1753,1769,1.28 Grains,Frijol Mayocoba UMS 2LB,981.75,977.62,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,977.62,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",68.96551724137932,82.58620689655173,high,3,118
1976,1992,Uncategorized,Ricolino Bubulubu unit,314.42,314.42,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,314.42,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,68.77828054298642,82.51131221719457,high,3,119
1998,2014,Uncategorized,Manual Transaction,0.0,-8.49,MANUAL_NEGATIVE_ADJUSTMENT,manual_adjustment_control,negative_balance_requires_transaction_validation,8.49,absolute_negative_net_sales,50,"Trace the manual transaction to user, date, reason, approval and original sale.",81.25,82.5,high,3,120
236,252,4.Bakery,160 Pan de Muerto 4pack caja,311.76,311.76,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,311.76,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,68.32579185520362,82.33031674208145,high,3,121
1001,1017,1.05 Chips & Snacks,Su Sabor Platanito Maduro 3.2oz,229.08,228.58,PROFIT_CONFIGURATION_ANOMALY,profitability_configuration,configuration_gap_not_confirmed_loss,121.51,absolute_cogs_configuration_gap,60,"Reconcile item COGS, reported Gross Profit and POS configuration against source transactions.",55.55555555555556,82.22222222222223,high,3,122
1513,1529,3.Coffee160,Nutella Milkshake,303.6,303.6,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,303.6,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,67.87330316742081,82.14932126696833,high,3,123
1500,1516,3.Coffee160,160 Vanilla Latte 16oz,1007.66,931.27,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,931.27,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",67.81609195402298,82.12643678160919,high,3,124
1977,1993,Uncategorized,De La Rosa Mazapan Original 840g Box 30 unit 28g / 1 Oz,294.52,294.32,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,294.32,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,67.42081447963801,81.96832579185521,high,3,125
836,852,1.25 Sweets & Candies,Winter's Panetton Doypack 6/500Gr,89.94,44.94,NEGATIVE_MARGIN,profitability_result,reported_negative_gross_profit,9.0,absolute_reported_negative_gross_profit,60,"Validate selling price, unit cost, discount policy and transaction detail.",54.83870967741935,81.93548387096774,high,3,126
502,518,1.03 Beverages,Maltin Polar 7oz X24,293.93,293.93,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,293.93,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,66.9683257918552,81.78733031674207,high,3,127
1502,1518,3.Coffee160,160 Vanilla Latte 12oz,825.0,804.61,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,804.61,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",66.66666666666666,81.66666666666666,high,3,128
717,733,1.25 Sweets & Candies,De La Rosa Pulparindo Original 20/10oz - 280gr X20,278.69,274.2,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,274.2,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,66.51583710407239,81.60633484162895,high,3,129
366,382,1.12 Frozen Products,Frushecha Soursop Pulp 14oz,277.13,274.13,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,274.13,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,66.06334841628959,81.42533936651583,high,3,130
507,523,1.03 Beverages,Topo Chico Mineral Water Glass 750 ML - T BOX 12,260.97,260.97,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,260.97,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,65.61085972850678,81.2443438914027,high,3,131
651,667,1.25 Sweets & Candies,Nestle Savoy Carre Leche y Avellanas 2.2lb / 1kg UNIT,719.1,719.1,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,719.1,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",65.51724137931035,81.20689655172414,high,3,132
1978,1994,Uncategorized,Tamaroca Banderilla Con Chile unit,258.7,258.7,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,258.7,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,65.15837104072398,81.06334841628959,high,3,133
722,738,1.25 Sweets & Candies,Ricolino Mini Paleta Payaso 15 Pzas 375g / 13.23oz X15,256.75,256.75,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,256.75,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,64.70588235294117,80.88235294117646,high,3,134
443,459,1.03 Beverages,Jarritos Lime 12.5oz x Unit,717.96,716.72,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,716.72,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",64.36781609195403,80.74712643678161,high,3,135
1517,1533,3.Coffee160,Cookies & Cream Milkshake,262.2,256.68,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,256.68,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,64.25339366515837,80.70135746606334,high,3,136
